Order_ID,Customer_ID,Partner_ID,Order_Date,Payment_Mode,Delivery_Time_Min,Delivery_Status
O006667,C03029,D0450,01-05-2024,UPI,24,Late
O006668,C00929,D0323,09-12-2021,UPI,15,Cancelled
O006669,C02174,D0021,01-02-2025,Wallet,45,Cancelled
O006670,C01850,D0141,07-02-2021,UPI,36,Late
O006671,C00619,D0411,08-11-2024,Wallet,48,Delivered
O006672,C00820,D0377,05-03-2021,Card,57,Delivered
O006673,C03616,D0413,10-05-2022,Cash,46,Cancelled
O006674,C04628,D0221,20-02-2022,Card,14,Late
O006675,C02945,D0114,25-08-2024,Card,47,Late
O006676,C02626,D0104,28-07-2021,Wallet,28,Delivered
O006677,C04476,D0193,24-07-2021,Card,50,Delivered
O006678,C02093,D0012,05-08-2024,UPI,10,Delivered
O006679,C02563,D0294,09-02-2022,Wallet,53,Late
O006680,C04422,D0043,28-12-2023,Card,29,Delivered
O006681,C00370,D0095,25-10-2021,Wallet,55,Late
O006682,C00105,D0500,06-10-2024,Wallet,31,Cancelled
O006683,C04000,D0361,25-11-2023,Cash,16,Delivered
O006684,C02838,D0042,10-07-2024,UPI,53,Delivered
O006685,C03554,D0160,07-01-2022,UPI,48,Late
O006686,C04796,D0072,21-11-2025,Cash,12,Late
O006687,C01905,D0482,31-12-2025,Cash,26,Late
O006688,C03837,D0333,26-04-2024,Card,39,Cancelled
O006689,C03409,D0314,31-05-2025,Card,47,Cancelled
O006690,C01235,D0003,10-12-2022,Cash,13,Late
O006691,C03812,D0003,07-06-2025,Cash,60,Late
O006692,C01547,D0378,24-02-2025,Card,8,Late
O006693,C01796,D0129,30-06-2024,Cash,43,Delivered
O006694,C02963,D0463,07-03-2024,Card,52,Late
O006695,C04232,D0241,23-08-2022,Cash,22,Delivered
O006696,C04035,D0465,27-02-2022,UPI,24,Cancelled
O006697,C00093,D0074,01-06-2024,UPI,22,Delivered
O006698,C00415,D0280,06-08-2021,UPI,22,Cancelled
O006699,C00744,D0036,26-08-2021,Cash,8,Late
O006700,C02821,D0192,15-03-2024,Wallet,42,Late
O006701,C01379,D0037,11-10-2025,Wallet,21,Late
O006702,C04145,D0157,23-02-2025,Cash,22,Delivered
O006703,C02733,D0110,09-09-2022,Cash,56,Cancelled
O006704,C03923,D0498,21-11-2022,Cash,9,Cancelled
O006705,C01211,D0459,15-04-2022,Card,41,Cancelled
O006706,C04369,D0286,19-07-2021,Wallet,13,Delivered
O006707,C03746,D0335,24-06-2021,Cash,51,Cancelled
O006708,C04386,D0439,03-05-2025,UPI,39,Delivered
O006709,C01176,D0466,20-09-2023,UPI,27,Late
O006710,C01829,D0179,04-12-2022,Cash,17,Cancelled
O006711,C02503,D0223,27-07-2025,Wallet,21,Cancelled
O006712,C04449,D0228,29-12-2021,UPI,21,Delivered
O006713,C01634,D0269,02-04-2022,Card,56,Delivered
O006714,C03945,D0032,02-10-2022,Cash,23,Delivered
O006715,C03907,D0496,23-11-2024,Cash,9,Delivered
O006716,C03111,D0181,04-12-2022,Cash,47,Delivered
O006717,C02149,D0188,21-02-2024,UPI,18,Delivered
O006718,C02031,D0062,01-03-2021,UPI,40,Late
O006719,C02289,D0370,04-01-2024,UPI,60,Late
O006720,C00762,D0130,28-04-2022,Card,38,Delivered
O006721,C03999,D0326,05-05-2025,Cash,45,Delivered
O006722,C04803,D0294,15-06-2022,Cash,39,Delivered
O006723,C04376,D0445,06-08-2024,UPI,54,Delivered
O006724,C01182,D0152,05-04-2025,UPI,34,Delivered
O006725,C00588,D0370,07-08-2022,Wallet,14,Delivered
O006726,C01775,D0180,18-06-2022,Wallet,20,Cancelled
O006727,C02026,D0242,01-05-2021,Card,57,Late
O006728,C02639,D0178,27-03-2025,Wallet,20,Late
O006729,C04501,D0062,28-06-2022,UPI,49,Late
O006730,C03796,D0233,22-09-2024,UPI,43,Delivered
O006731,C03688,D0469,31-05-2022,Card,17,Cancelled
O006732,C01545,D0317,20-09-2025,Wallet,34,Late
O006733,C01120,D0273,22-07-2024,Cash,52,Delivered
O006734,C02122,D0055,30-04-2024,UPI,40,Delivered
O006735,C03669,D0143,12-10-2022,Wallet,25,Late
O006736,C03371,D0179,21-10-2025,Card,31,Delivered
O006737,C03997,D0220,19-11-2025,Card,22,Late
O006738,C01889,D0213,14-08-2022,Card,31,Delivered
O006739,C04059,D0058,06-01-2022,UPI,26,Late
O006740,C01999,D0028,20-10-2023,UPI,49,Delivered
O006741,C04979,D0169,23-12-2023,Card,59,Delivered
O006742,C02108,D0088,29-04-2025,Wallet,21,Delivered
O006743,C01964,D0034,12-04-2021,Card,33,Late
O006744,C02620,D0483,16-10-2023,Cash,38,Late
O006745,C02386,D0309,14-02-2022,Wallet,33,Late
O006746,C01867,D0167,22-10-2021,UPI,33,Delivered
O006747,C04263,D0127,03-09-2022,UPI,18,Cancelled
O006748,C04851,D0234,07-07-2025,Cash,57,Delivered
O006749,C01736,D0392,14-09-2025,Card,25,Cancelled
O006750,C03205,D0144,01-09-2023,Card,31,Delivered
O006751,C02753,D0445,09-03-2023,Card,59,Delivered
O006752,C02660,D0150,03-11-2021,Wallet,16,Late
O006753,C03724,D0433,16-06-2021,Card,34,Cancelled
O006754,C03913,D0032,03-07-2021,Card,35,Delivered
O006755,C04778,D0048,25-04-2023,Wallet,36,Delivered
O006756,C01527,D0406,19-10-2021,UPI,52,Cancelled
O006757,C03749,D0333,26-04-2025,Wallet,30,Cancelled
O006758,C02269,D0416,18-05-2021,Cash,24,Late
O006759,C03926,D0378,01-01-2022,UPI,57,Late
O006760,C02799,D0116,04-04-2022,Wallet,54,Late
O006761,C04824,D0402,24-07-2023,UPI,52,Late
O006762,C01128,D0236,28-03-2023,Card,58,Late
O006763,C02005,D0295,19-04-2023,UPI,56,Late
O006764,C01809,D0020,21-03-2021,Wallet,45,Cancelled
O006765,C01417,D0107,22-12-2024,Card,48,Cancelled
O006766,C04552,D0298,28-11-2025,UPI,38,Cancelled
O006767,C04020,D0387,23-02-2022,Cash,34,Delivered
O006768,C01517,D0039,11-08-2021,Wallet,43,Delivered
O006769,C03147,D0073,24-02-2023,Wallet,36,Delivered
O006770,C02690,D0379,08-10-2024,UPI,11,Late
O006771,C03787,D0109,05-09-2022,Cash,57,Late
O006772,C04288,D0176,08-07-2025,UPI,10,Cancelled
O006773,C02410,D0230,16-06-2024,Cash,37,Cancelled
O006774,C04853,D0084,13-04-2024,Card,49,Late
O006775,C00813,D0199,18-10-2025,Wallet,17,Cancelled
O006776,C04994,D0484,25-03-2021,Wallet,44,Delivered
O006777,C04666,D0202,11-01-2024,Wallet,22,Cancelled
O006778,C03497,D0375,05-03-2025,Wallet,36,Late
O006779,C01890,D0320,08-02-2023,Wallet,22,Late
O006780,C01050,D0244,04-05-2022,Wallet,8,Delivered
O006781,C03710,D0185,24-01-2023,UPI,24,Delivered
O006782,C04579,D0142,22-08-2021,Card,40,Delivered
O006783,C04101,D0294,15-04-2021,UPI,12,Late
O006784,C02600,D0470,02-11-2021,Card,8,Cancelled
O006785,C03844,D0306,25-01-2021,Wallet,38,Cancelled
O006786,C04758,D0337,27-10-2023,Wallet,15,Cancelled
O006787,C01427,D0192,29-04-2023,UPI,34,Late
O006788,C02138,D0021,23-12-2025,Card,43,Cancelled
O006789,C00031,D0068,29-12-2025,UPI,17,Delivered
O006790,C01471,D0348,09-09-2022,Cash,32,Late
O006791,C00684,D0498,27-11-2024,Wallet,28,Delivered
O006792,C03875,D0358,22-08-2025,Cash,43,Late
O006793,C03261,D0210,11-01-2022,Wallet,30,Late
O006794,C00430,D0153,24-03-2022,Card,20,Cancelled
O006795,C01439,D0102,11-10-2024,Cash,9,Cancelled
O006796,C04735,D0365,31-08-2021,Card,57,Late
O006797,C04906,D0040,22-07-2023,Wallet,57,Late
O006798,C04719,D0286,19-01-2023,Wallet,36,Late
O006799,C01373,D0228,06-03-2022,Cash,44,Cancelled
O006800,C02146,D0488,24-04-2021,Wallet,9,Cancelled
O006801,C02638,D0154,18-08-2023,Card,11,Cancelled
O006802,C01093,D0222,03-07-2022,Wallet,52,Late
O006803,C01161,D0301,26-04-2023,Wallet,53,Cancelled
O006804,C02058,D0462,24-08-2023,UPI,40,Cancelled
O006805,C00637,D0360,30-05-2023,Wallet,42,Delivered
O006806,C04016,D0119,07-12-2025,UPI,54,Delivered
O006807,C00236,D0474,12-06-2021,Wallet,44,Late
O006808,C03850,D0206,24-02-2023,UPI,11,Delivered
O006809,C01312,D0008,20-02-2021,Card,52,Cancelled
O006810,C03524,D0158,03-05-2025,Card,21,Cancelled
O006811,C01367,D0070,24-05-2022,Cash,28,Delivered
O006812,C01156,D0016,18-05-2024,Cash,14,Delivered
O006813,C02130,D0498,20-11-2022,Wallet,19,Cancelled
O006814,C00890,D0076,26-02-2025,UPI,18,Late
O006815,C02113,D0417,17-08-2024,UPI,44,Late
O006816,C00868,D0041,16-12-2025,Card,44,Late
O006817,C02731,D0134,14-12-2022,Card,29,Cancelled
O006818,C02566,D0050,30-06-2023,Wallet,28,Late
O006819,C04592,D0113,14-05-2023,Cash,46,Late
O006820,C00214,D0425,12-05-2024,Card,34,Delivered
O006821,C04189,D0475,15-06-2024,Wallet,31,Cancelled
O006822,C04023,D0079,02-05-2021,Card,53,Delivered
O006823,C02350,D0355,07-02-2022,UPI,33,Delivered
O006824,C02453,D0122,21-07-2025,Card,40,Cancelled
O006825,C03000,D0482,19-12-2023,Cash,36,Delivered
O006826,C04913,D0338,08-04-2024,UPI,34,Cancelled
O006827,C04713,D0374,28-02-2025,UPI,43,Cancelled
O006828,C01054,D0115,03-06-2025,Wallet,12,Delivered
O006829,C02113,D0156,30-03-2024,UPI,39,Delivered
O006830,C00857,D0115,12-09-2024,Wallet,24,Late
O006831,C04428,D0490,12-06-2024,UPI,32,Cancelled
O006832,C04363,D0461,17-12-2023,Wallet,40,Late
O006833,C04415,D0476,22-02-2021,Card,46,Delivered
O006834,C01166,D0330,01-07-2025,Wallet,58,Late
O006835,C00305,D0173,27-01-2022,Wallet,29,Delivered
O006836,C04154,D0356,01-09-2025,Cash,21,Cancelled
O006837,C02062,D0492,05-01-2022,Wallet,49,Delivered
O006838,C01884,D0292,04-03-2025,Wallet,54,Late
O006839,C01664,D0119,19-11-2023,UPI,9,Late
O006840,C00741,D0132,29-09-2024,Card,18,Cancelled
O006841,C03423,D0374,05-11-2024,Cash,48,Late
O006842,C01010,D0402,17-01-2021,Cash,57,Delivered
O006843,C01682,D0417,16-10-2021,UPI,10,Cancelled
O006844,C04519,D0199,17-01-2023,Wallet,19,Cancelled
O006845,C01557,D0481,03-04-2022,Cash,43,Late
O006846,C04292,D0035,14-06-2024,Card,27,Delivered
O006847,C00764,D0033,07-08-2022,Wallet,49,Late
O006848,C03251,D0240,07-10-2022,Wallet,22,Delivered
O006849,C02595,D0044,21-12-2024,Cash,14,Late
O006850,C03439,D0036,24-07-2023,Card,13,Delivered
O006851,C02293,D0116,03-11-2021,UPI,54,Cancelled
O006852,C03754,D0294,12-11-2021,Cash,38,Cancelled
O006853,C03265,D0059,06-08-2023,Cash,11,Delivered
O006854,C02683,D0326,29-12-2024,Card,53,Delivered
O006855,C00321,D0394,12-11-2022,Wallet,41,Late
O006856,C01015,D0439,09-07-2023,Card,39,Delivered
O006857,C02221,D0029,12-03-2023,Wallet,59,Late
O006858,C02153,D0060,11-04-2022,Card,32,Delivered
O006859,C00046,D0468,15-10-2025,UPI,59,Late
O006860,C00450,D0467,04-02-2024,Card,16,Cancelled
O006861,C04132,D0104,02-04-2021,Card,17,Delivered
O006862,C01840,D0106,05-12-2025,Wallet,9,Late
O006863,C02638,D0404,04-12-2024,UPI,21,Cancelled
O006864,C04213,D0210,02-02-2021,Wallet,18,Cancelled
O006865,C02448,D0100,13-03-2021,Wallet,16,Cancelled
O006866,C03748,D0097,30-04-2025,Cash,29,Delivered
O006867,C01133,D0294,27-01-2023,UPI,47,Late
O006868,C01196,D0275,07-02-2025,Cash,29,Cancelled
O006869,C03143,D0256,02-07-2024,Card,15,Late
O006870,C00325,D0331,13-11-2021,Wallet,40,Late
O006871,C01608,D0497,03-02-2025,Cash,42,Late
O006872,C03435,D0399,05-12-2025,Cash,54,Late
O006873,C00784,D0069,22-12-2023,UPI,34,Cancelled
O006874,C02856,D0477,14-10-2022,Card,15,Delivered
O006875,C00292,D0357,13-08-2025,Cash,21,Delivered
O006876,C03259,D0439,14-08-2021,Cash,32,Late
O006877,C03867,D0368,08-02-2024,Cash,47,Late
O006878,C00857,D0109,04-07-2022,UPI,15,Delivered
O006879,C04978,D0076,18-07-2024,UPI,8,Late
O006880,C01381,D0436,12-03-2022,Cash,48,Delivered
O006881,C02077,D0231,23-06-2024,Wallet,28,Cancelled
O006882,C02931,D0149,29-12-2022,UPI,59,Cancelled
O006883,C02651,D0166,19-06-2022,Cash,46,Cancelled
O006884,C00360,D0199,21-03-2024,UPI,27,Delivered
O006885,C04748,D0402,29-01-2024,Wallet,40,Cancelled
O006886,C04423,D0492,26-05-2024,Cash,47,Cancelled
O006887,C04463,D0444,28-12-2025,Cash,57,Late
O006888,C00010,D0203,21-03-2021,Card,58,Late
O006889,C04750,D0388,13-03-2021,Cash,46,Late
O006890,C00398,D0177,23-10-2024,Card,14,Cancelled
O006891,C04313,D0294,18-06-2024,UPI,19,Delivered
O006892,C04072,D0239,19-10-2023,Card,11,Cancelled
O006893,C04121,D0451,05-07-2021,Cash,22,Delivered
O006894,C01334,D0497,02-04-2024,Card,21,Delivered
O006895,C03174,D0409,11-08-2023,Wallet,11,Late
O006896,C01156,D0289,08-10-2023,Card,30,Delivered
O006897,C04430,D0158,27-07-2021,Card,52,Late
O006898,C04817,D0324,01-08-2021,Card,17,Late
O006899,C01806,D0472,25-05-2022,Card,52,Late
O006900,C04261,D0388,23-02-2024,Cash,57,Cancelled
O006901,C00143,D0156,02-04-2025,UPI,35,Delivered
O006902,C03984,D0141,30-12-2021,Card,14,Delivered
O006903,C00919,D0046,05-03-2025,Cash,27,Cancelled
O006904,C02225,D0159,18-08-2024,Cash,8,Delivered
O006905,C02447,D0388,15-04-2023,UPI,9,Cancelled
O006906,C00578,D0200,31-08-2025,UPI,8,Late
O006907,C00838,D0127,28-12-2025,Wallet,39,Cancelled
O006908,C04756,D0434,04-03-2025,Wallet,22,Delivered
O006909,C02744,D0482,15-07-2021,Cash,48,Late
O006910,C00086,D0229,25-01-2022,Wallet,19,Delivered
O006911,C02521,D0021,14-05-2022,Card,51,Late
O006912,C00075,D0146,14-09-2022,UPI,14,Delivered
O006913,C00618,D0228,13-02-2024,Cash,35,Cancelled
O006914,C01682,D0461,05-09-2024,Cash,20,Late
O006915,C00569,D0141,22-11-2022,Cash,60,Delivered
O006916,C00695,D0081,13-05-2024,UPI,24,Delivered
O006917,C00680,D0468,23-11-2021,Wallet,42,Late
O006918,C03506,D0235,18-06-2023,Cash,32,Late
O006919,C03272,D0459,03-06-2024,Card,32,Delivered
O006920,C01690,D0391,05-11-2021,UPI,44,Late
O006921,C04284,D0381,13-07-2021,Wallet,40,Late
O006922,C01562,D0044,16-12-2025,UPI,52,Cancelled
O006923,C03868,D0485,23-07-2025,UPI,12,Late
O006924,C03117,D0058,22-11-2023,Wallet,11,Cancelled
O006925,C01341,D0244,29-11-2024,Card,47,Delivered
O006926,C02184,D0410,10-03-2023,Wallet,42,Delivered
O006927,C00731,D0157,13-11-2024,Wallet,25,Delivered
O006928,C02735,D0396,01-03-2021,Card,23,Delivered
O006929,C02170,D0324,11-02-2022,Wallet,44,Late
O006930,C02500,D0499,11-01-2025,Wallet,51,Late
O006931,C01745,D0486,01-11-2021,Card,39,Delivered
O006932,C02095,D0443,15-12-2025,Card,46,Delivered
O006933,C00711,D0127,18-04-2022,Card,27,Delivered
O006934,C03223,D0037,25-11-2023,Wallet,51,Cancelled
O006935,C02365,D0207,11-02-2021,Cash,33,Cancelled
O006936,C01225,D0467,07-07-2023,Cash,31,Delivered
O006937,C03002,D0370,09-12-2024,Wallet,47,Late
O006938,C04292,D0086,23-02-2023,UPI,35,Cancelled
O006939,C04776,D0049,13-02-2022,Cash,22,Cancelled
O006940,C04279,D0346,21-03-2025,UPI,17,Late
O006941,C04591,D0477,07-04-2021,Card,28,Late
O006942,C01387,D0043,12-05-2024,Wallet,25,Late
O006943,C03571,D0025,06-09-2022,Cash,11,Late
O006944,C01206,D0137,11-08-2021,Cash,17,Cancelled
O006945,C03412,D0162,08-02-2023,Card,35,Delivered
O006946,C03237,D0029,10-06-2022,Wallet,27,Delivered
O006947,C00219,D0450,12-01-2025,UPI,36,Delivered
O006948,C02504,D0238,17-03-2023,Wallet,52,Delivered
O006949,C02925,D0397,11-01-2025,Card,12,Delivered
O006950,C03938,D0388,20-12-2023,Card,37,Late
O006951,C03914,D0193,17-02-2023,Card,39,Late
O006952,C03945,D0467,03-06-2025,Card,27,Cancelled
O006953,C01444,D0459,11-06-2022,Card,38,Cancelled
O006954,C02556,D0401,17-11-2024,UPI,19,Cancelled
O006955,C04027,D0328,25-04-2023,UPI,16,Cancelled
O006956,C04135,D0075,24-05-2023,UPI,18,Late
O006957,C04778,D0314,10-11-2025,Wallet,36,Cancelled
O006958,C04647,D0308,25-09-2025,Cash,50,Cancelled
O006959,C00601,D0299,01-10-2022,UPI,34,Cancelled
O006960,C04518,D0063,30-12-2021,Wallet,30,Late
O006961,C00740,D0371,22-01-2021,Cash,10,Cancelled
O006962,C03485,D0242,03-09-2025,Card,17,Late
O006963,C04270,D0480,16-03-2023,Cash,41,Delivered
O006964,C00248,D0194,09-10-2025,Card,25,Late
O006965,C00609,D0483,04-03-2023,Cash,33,Cancelled
O006966,C01592,D0323,18-10-2025,Wallet,28,Delivered
O006967,C01494,D0014,20-11-2022,Cash,15,Late
O006968,C01055,D0258,23-02-2021,Wallet,40,Late
O006969,C02453,D0238,19-04-2025,Wallet,8,Delivered
O006970,C03444,D0485,05-04-2024,Wallet,16,Delivered
O006971,C01237,D0340,06-05-2022,Card,32,Delivered
O006972,C04028,D0016,31-03-2023,Cash,57,Delivered
O006973,C04586,D0037,03-03-2022,Wallet,42,Cancelled
O006974,C02712,D0484,04-03-2023,Card,20,Late
O006975,C02414,D0442,08-04-2022,Cash,49,Delivered
O006976,C01333,D0302,09-02-2021,Cash,31,Cancelled
O006977,C04636,D0416,02-05-2023,Card,53,Cancelled
O006978,C02901,D0430,20-05-2024,Cash,16,Late
O006979,C00394,D0174,07-10-2025,UPI,11,Late
O006980,C02589,D0404,29-06-2021,UPI,54,Late
O006981,C03124,D0392,15-04-2023,UPI,31,Cancelled
O006982,C04207,D0023,31-03-2024,Cash,44,Delivered
O006983,C02139,D0109,01-04-2024,UPI,29,Cancelled
O006984,C04190,D0127,30-11-2021,Card,31,Late
O006985,C00460,D0087,15-08-2021,UPI,34,Cancelled
O006986,C03199,D0207,22-09-2024,UPI,18,Cancelled
O006987,C04992,D0342,05-12-2024,Card,41,Delivered
O006988,C02108,D0315,03-11-2023,Wallet,30,Late
O006989,C04829,D0339,13-10-2025,UPI,60,Cancelled
O006990,C03951,D0283,15-08-2021,Cash,24,Cancelled
O006991,C04526,D0358,21-01-2022,Wallet,59,Delivered
O006992,C00565,D0162,10-05-2022,Card,22,Late
O006993,C03184,D0391,02-08-2024,Cash,26,Cancelled
O006994,C01612,D0145,14-08-2023,Cash,22,Delivered
O006995,C01907,D0151,09-08-2024,Card,35,Late
O006996,C04484,D0383,10-05-2025,Cash,59,Late
O006997,C03242,D0223,07-02-2025,UPI,14,Late
O006998,C02869,D0205,26-02-2024,UPI,34,Delivered
O006999,C04885,D0197,22-09-2022,UPI,31,Late
O007000,C04190,D0253,06-10-2025,Wallet,34,Delivered
O007001,C00624,D0242,21-01-2024,Card,51,Cancelled
O007002,C03121,D0437,16-07-2021,Cash,55,Cancelled
O007003,C03860,D0117,04-02-2021,Wallet,26,Cancelled
O007004,C00234,D0077,24-07-2023,Wallet,54,Cancelled
O007005,C01097,D0484,14-10-2023,Card,8,Delivered
O007006,C04813,D0460,11-06-2024,Wallet,47,Cancelled
O007007,C02497,D0203,17-09-2025,Cash,58,Delivered
O007008,C00866,D0244,22-08-2022,Cash,49,Late
O007009,C02575,D0285,06-04-2024,Cash,20,Cancelled
O007010,C03472,D0288,29-08-2022,Cash,22,Cancelled
O007011,C04567,D0012,29-09-2024,Wallet,41,Late
O007012,C00872,D0423,14-09-2022,Cash,37,Cancelled
O007013,C02898,D0178,17-02-2025,Wallet,20,Cancelled
O007014,C00538,D0176,20-07-2024,Wallet,53,Late
O007015,C04736,D0481,04-05-2024,Wallet,49,Delivered
O007016,C04337,D0042,06-12-2022,Wallet,13,Delivered
O007017,C00175,D0065,06-06-2025,Card,18,Late
O007018,C03299,D0111,03-05-2024,UPI,33,Cancelled
O007019,C02328,D0399,18-05-2024,Wallet,21,Cancelled
O007020,C03694,D0202,08-12-2023,Wallet,51,Cancelled
O007021,C03141,D0188,09-04-2024,Wallet,26,Late
O007022,C00896,D0274,07-06-2025,UPI,51,Late
O007023,C02920,D0497,10-04-2022,Cash,10,Cancelled
O007024,C03542,D0056,21-07-2024,Wallet,57,Cancelled
O007025,C02820,D0059,28-06-2021,Wallet,28,Late
O007026,C01788,D0421,28-06-2025,Cash,60,Late
O007027,C00479,D0212,13-04-2021,Card,15,Delivered
O007028,C04820,D0052,21-12-2025,Wallet,60,Delivered
O007029,C03550,D0315,01-05-2023,Wallet,38,Delivered
O007030,C03727,D0404,30-10-2023,Card,21,Delivered
O007031,C01457,D0195,02-03-2022,Wallet,20,Delivered
O007032,C04625,D0212,20-06-2025,Card,27,Delivered
O007033,C03445,D0298,22-10-2023,UPI,56,Delivered
O007034,C00379,D0023,01-06-2023,Wallet,43,Cancelled
O007035,C03677,D0081,15-05-2023,Wallet,15,Late
O007036,C03457,D0300,26-06-2021,Cash,54,Cancelled
O007037,C03840,D0413,31-01-2021,UPI,18,Cancelled
O007038,C04449,D0109,15-10-2024,Cash,51,Late
O007039,C02398,D0041,05-12-2025,Wallet,25,Late
O007040,C00224,D0250,05-11-2024,UPI,30,Delivered
O007041,C00010,D0221,03-08-2024,Wallet,30,Delivered
O007042,C04495,D0170,15-02-2022,UPI,10,Late
O007043,C02686,D0192,20-08-2023,Wallet,42,Late
O007044,C01494,D0077,07-11-2021,Card,55,Delivered
O007045,C00152,D0394,28-02-2023,Cash,54,Cancelled
O007046,C03919,D0332,15-07-2023,Cash,49,Delivered
O007047,C02433,D0140,05-10-2021,UPI,13,Cancelled
O007048,C00021,D0108,08-08-2022,Card,8,Cancelled
O007049,C03102,D0376,31-01-2024,Wallet,19,Delivered
O007050,C04093,D0015,29-07-2022,Wallet,34,Cancelled
O007051,C03872,D0329,09-06-2025,UPI,50,Cancelled
O007052,C04572,D0062,26-06-2025,Wallet,47,Late
O007053,C01161,D0064,15-06-2021,Wallet,38,Delivered
O007054,C01203,D0121,25-03-2021,Cash,32,Cancelled
O007055,C02810,D0260,08-04-2022,Wallet,59,Late
O007056,C04947,D0312,10-01-2024,UPI,55,Cancelled
O007057,C00787,D0209,04-10-2024,Wallet,30,Cancelled
O007058,C00834,D0426,06-04-2022,Wallet,59,Late
O007059,C01341,D0086,09-04-2025,Card,10,Cancelled
O007060,C03082,D0443,09-05-2021,UPI,16,Delivered
O007061,C01947,D0440,12-02-2021,Cash,9,Cancelled
O007062,C03121,D0426,29-04-2022,Cash,39,Cancelled
O007063,C01591,D0458,27-08-2022,UPI,52,Late
O007064,C03249,D0004,31-03-2025,Card,24,Cancelled
O007065,C03637,D0155,01-02-2021,Wallet,44,Cancelled
O007066,C02479,D0474,02-03-2022,Cash,27,Late
O007067,C00925,D0344,15-08-2023,Cash,32,Late
O007068,C03159,D0046,30-08-2025,Wallet,19,Delivered
O007069,C01823,D0088,28-04-2022,Card,47,Late
O007070,C00082,D0059,15-10-2024,Wallet,59,Late
O007071,C00673,D0021,14-04-2025,Card,16,Delivered
O007072,C03212,D0174,10-10-2025,UPI,43,Late
O007073,C01230,D0194,01-10-2024,Wallet,51,Delivered
O007074,C02720,D0338,05-06-2021,UPI,47,Delivered
O007075,C04294,D0275,15-03-2022,UPI,46,Delivered
O007076,C02217,D0175,07-07-2024,UPI,33,Cancelled
O007077,C03852,D0429,18-01-2022,UPI,46,Delivered
O007078,C00081,D0139,22-09-2021,UPI,13,Cancelled
O007079,C02996,D0300,06-05-2021,Cash,18,Late
O007080,C01862,D0057,10-06-2021,Wallet,33,Late
O007081,C03368,D0252,16-01-2022,Card,25,Delivered
O007082,C01283,D0262,09-03-2023,Cash,54,Delivered
O007083,C02035,D0492,30-09-2025,Cash,15,Delivered
O007084,C00786,D0481,17-10-2024,Cash,59,Cancelled
O007085,C04952,D0322,28-12-2024,Card,18,Delivered
O007086,C02168,D0300,31-12-2021,Cash,24,Late
O007087,C00225,D0368,01-03-2025,Wallet,35,Delivered
O007088,C02832,D0294,13-07-2024,Card,52,Delivered
O007089,C01100,D0027,29-11-2025,Wallet,60,Late
O007090,C02273,D0420,12-01-2024,Wallet,12,Cancelled
O007091,C01542,D0384,23-02-2024,Card,30,Late
O007092,C04817,D0061,27-08-2022,Card,19,Delivered
O007093,C00937,D0363,16-09-2023,Card,25,Late
O007094,C03093,D0377,05-05-2021,Cash,12,Cancelled
O007095,C01433,D0029,16-12-2023,UPI,43,Late
O007096,C00933,D0414,15-07-2023,UPI,41,Late
O007097,C00910,D0103,28-11-2022,Card,41,Cancelled
O007098,C02515,D0227,01-11-2025,Card,17,Late
O007099,C01270,D0464,02-05-2021,Cash,37,Delivered
O007100,C01830,D0221,16-01-2023,Cash,45,Delivered
O007101,C02589,D0245,22-02-2021,Wallet,54,Delivered
O007102,C03928,D0432,01-09-2024,Card,46,Delivered
O007103,C02145,D0363,01-06-2023,UPI,12,Cancelled
O007104,C03585,D0074,25-06-2021,Card,38,Delivered
